Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade,Grade range
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,112461.9387,0,0,72,C
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,73614.9498,0,0,16,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,73794.354,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,M,29466.5,0,0,16,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,34763.8221,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,M,69417.6571,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,99129.362,0,0,70,C
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,M,40446.4857,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,M,104533.938,0,0,72,C
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,68105.05,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,131227.06,0,0,56,B
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,98228,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,M,106106.9205,0,0,72,C
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,31413.9267,0,0,16,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,M,70238.1222,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,98228,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,67348.4229,0,0,64,C
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,202000,0,0,44,B
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,68472.55,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,87840.93,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,84735.93,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,88357.44,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,113157.654,0,0,72,C
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,87992.575,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,84887.575,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,76510.654,0,0,16,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,M,57333,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,77333,0,0,23,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,81606,0,0,24,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,78490,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,86103,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,102682,0,0,69,C
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,98228,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,71053.82,0,0,16,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,94199,0,0,72,C
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,107367,0,0,23,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,62133,0,0,14,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,109233,0,0,25,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,70333,0,0,14,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,67176.48,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,72333,928.99,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,81792,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,89490.39,0,0,23,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,87287,0,0,23,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,84900,0,0,23,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,119470,0,0,56,B
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,62368.89,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,82200,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,M,62368.89,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Children Youth and Family Services Division,F,53833,0,0,13,A
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,117424,0,2088.38,72,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,117424,0,0,72,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,92894,0,617.66,68,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,M,220000,0,0,43,B
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,46937.5,0,135.5,21,A
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,133364.31,0,1321.02,56,B
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,98228,0,0,68,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,151417.89,0,0,56,B
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,170203.76,0,0,55,B
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,175773,0,0,55,B
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,167791.71,0,0,55,B
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,M,199710.82,0,0,0,A
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,98228,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,143268.84,0,0,55,B
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,134490,0,0,75,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,117424,0,0,72,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,M,144718.12,0,0,56,B
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,M,81694.65,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,M,240000,0,0,43,B
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,117424,0,0,72,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,107367,0,0,70,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,66832.3538,0,0,16,A
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,M,85477.93,0,0,70,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,73907.5737,0,0,63,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,F,102482.575,0,0,70,C
HHS,Department of Health and Human Services,HHS 60 Director's Office Division,M,94199,0,0,72,C
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,117424,0,1908.14,72,C
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,107367,0,3536.14,70,C
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,107367,0,1744.73,23,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,98228,0,4186.89,68,C
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,175773,0,0,55,B
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,107367,0,1610.51,70,C
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,85002.3,0,204.79,18,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,M,117424,0,4913.3,72,C
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,148705.97,0,0,56,B
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,75757.7314,0,0,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,70757.39,0,0,23,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,87615.72,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,M,79084.5754,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,107367,0,0,23,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,76060.2138,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,M,107367,0,0,23,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,74834.865,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,72065.2261,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,94133.9948,0,0,23,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,M,92057.41,0,0,70,C
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,77255.8568,0,0,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,M,49063.44,288.83,0,13,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,75799.654,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,92484.654,0,0,72,C
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,138947.48,0,0,56,B
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,M,62333,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,55333,0,0,18,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,82333,0,0,21,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,71053.82,0,0,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,69342,0,0,0,A
HHS,Department of Health and Human Services,HHS 60 Office of Community Affairs Division,F,119470,0,0,56,B
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,82436,190.13,3497.12,64,C
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,92986,0,1409.88,20,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,86103,0,4050.32,18,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,M,107367,0,4997.57,23,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,82436,0,3497.12,64,C
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,78937,0,3732.57,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,74614,0,361.88,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,M,70975.7206,0,0,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,78937,0,6256.7,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,78937,0,6256.7,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,92986,4014.7,1409.88,20,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,78937,0,3732.57,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,M,117424,0,3878.42,72,C
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,78937,0,6256.7,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,92986,6815.93,4453.99,20,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,69342,0,3276.15,13,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,83731.6578,0,0,20,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,98228,0,4186.89,68,C
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,78937,0,3732.57,16,A
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,107367,0,0,70,C
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,151307.34,0,0,56,B
HHS,Department of Health and Human Services,HHS 60 Office of Eligibility and Support Services,F,69342,0,5380.05,13,A
